"","SalePrice","GrLivArea","2ndFlrSF","TotalBsmtSF","GarageArea","Fireplaces.0","LotArea","ExterQual.TA","YearBuilt","GarageCars.2","OverallQual.7","GarageCars.3","FullBath.1","YearRemodAdd","GarageYrBlt","KitchenQual.TA","BsmtFinSF1","OverallQual.8","GarageFinish.Unf","ExterQual.Gd","KitchenQual.Gd","BsmtQual.TA","BsmtQual.Gd","MSSubClass.60","FullBath.2","Foundation.PConc","HalfBath.1","MSZoning.RM","MSZoning.RL"
"811",179900,-0.535631219564397,-0.794890864438069,0.402480977778782,0.0515416907250039,1,0.05331708169391,0,1.18307139374782,1,0,0,0,1.07211481863739,1.18393688441098,0,-0.972684900323612,1,0,1,1,0,0,0,1,1,0,0,1
"812",118000,-0.737351404263721,-0.794890864438069,-0.276790467962539,-0.874536496532385,1,-0.151967520396258,1,-0.571726751668158,0,0,0,1,-1.49504215209417,-1.02467054364403,1,0.807633887029523,0,1,0,0,1,0,0,0,0,0,0,1
"813",89500,-1.00567731032603,0.359673096502437,-1.30937424286461,-0.977434072894317,1,-0.88534150150901,1,-0.00886696917624147,0,0,0,1,-0.671614444501025,-0.316249293135819,1,-0.187766026096491,0,1,0,0,1,0,0,0,0,1,1,0
"814",135000,-0.973325959949723,-0.794890864438069,-0.18789252707693,0.145084941963124,1,0.00131966418058786,1,0.189789424644435,1,0,0,1,-0.380992900644622,-0.0662182635446864,1,1.16501315099327,0,1,0,0,0,1,0,0,0,0,0,1
"815",113000,-0.566079549330333,0.455886759914145,-0.878561144726662,-0.977434072894317,1,-0.86430208401807,1,0.057351828763984,0,0,0,1,-0.574740596548891,-0.232905616605441,1,-0.192151047740218,0,1,0,0,1,0,0,0,0,1,1,0
"816",123600,-0.999968248494917,-0.794890864438069,-0.153701011351696,-2.2122049892375,1,-0.245142083570419,1,0.752649207136352,0,0,0,1,0.490871730924586,0.0587972512508799,1,0.316511462932106,0,1,0,0,0,1,0,0,1,0,0,1
"817",132500,-1.06847699046827,-0.794890864438069,-0.333776327504596,0.481840646420356,1,0.0263665897650398,1,0.156680025674322,1,0,0,1,-0.429429824620689,-0.107890101809875,1,0.0862978266364424,0,1,0,0,1,0,0,0,0,0,0,1
"818",283463,0.495805951256674,-0.794890864438069,1.53763929985656,1.11793475483957,0,0.479816130545957,0,1.1499619947777,0,0,1,0,1.07211481863739,1.14226504614579,0,-0.797284034574534,1,0,1,1,0,0,0,1,1,0,0,1
"819",394432,0.648047600086353,-0.794890864438069,1.82028916318516,1.68854858739211,0,0.0878818390004537,0,1.28239959065816,0,0,1,1,1.21742559056559,1.30895239920654,0,2.1954932372691,0,0,1,0,0,0,0,0,1,1,0,1
"820",156000,-1.14840385610385,-0.794890864438069,-0.386203318283289,-0.0139385851416802,0,-0.298241565809457,1,0.222898823614548,1,0,0,1,-0.332555976668555,-0.0245464252794976,1,0.722125964976847,0,0,0,0,0,1,0,0,0,0,0,1
"821",555000,1.68709685334891,-0.794890864438069,4.64222892770783,0.930848252363333,0,0.492339593338183,0,1.21618079271793,0,0,1,0,1.12055174261346,1.22560872267617,0,2.90148172190913,0,0,0,0,0,0,0,1,1,0,0,1
"822",200000,2.12859763495498,2.17398789226609,0.434393059122334,2.31528837068751,1,0.112828576882568,1,-0.075085767116467,0,0,0,0,-0.76848829245316,-0.399592969666196,1,0.123570510608121,0,1,0,0,1,0,0,1,0,0,0,1
"823",81000,-0.630782250082946,0.410070729718094,-0.910473226070214,-2.2122049892375,1,-0.211078264775564,1,-2.02854030635312,0,0,0,1,0.539308654900653,0.0587972512508799,1,-0.972684900323612,0,1,0,0,1,0,0,0,1,0,0,1
"824",126000,-0.999968248494917,-0.794890864438069,-0.153701011351696,-0.813733383227607,1,-0.174509753422265,1,0.752649207136352,0,0,0,1,0.442434806948519,0.7255466634939,1,0.112607956498804,0,1,0,0,0,1,0,0,1,0,0,1
"825",115000,-1.14840385610385,-0.794890864438069,-0.331496893122914,-0.865182171408573,1,-0.272192763201627,1,-0.240632761967031,0,0,0,1,-1.0106729123335,-0.60795216099214,1,-0.28862152390221,0,1,0,0,1,0,0,0,0,0,0,1
"826",113000,-0.120772726503523,0.845323016580586,-0.732677344298996,-2.2122049892375,1,-0.607220439819256,1,-1.69744631665199,0,0,0,0,1.12055174261346,0.0587972512508799,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,1,0
"827",143000,0.629017393982643,0.758272559208087,-0.0397292922675813,-0.738898782237111,0,-0.0020867176988976,1,-0.737273746518722,0,0,0,0,-1.68878984799844,-1.23302973496997,1,-0.542952779238372,0,1,0,0,1,0,0,1,0,0,0,1
"828",165500,0.35117638486848,-0.794890864438069,0.776308216374677,-0.121513324065518,0,0.00352379363201963,1,-0.406179756817594,1,0,0,1,-1.25285753221383,-0.816311352318084,0,1.2592911163334,0,0,0,1,1,0,0,0,0,1,0,1
"829",161750,-0.234953963125782,0.815542596953152,-0.839810760238063,-0.813733383227607,1,0.0383891140455767,1,0.189789424644435,0,0,0,1,-0.380992900644622,-0.0662182635446864,1,-0.143915809659222,0,0,0,0,0,1,1,0,0,1,0,1
"830",185000,-0.139802932607233,-0.794890864438069,0.876603329168697,0.664249986334691,0,0.120242466855566,1,-0.0419763681463542,1,0,0,0,-0.720051368477092,-0.357921131401008,1,-0.972684900323612,0,0,0,0,1,0,0,1,0,0,0,1
"831",225000,-0.0370398196472003,-0.794890864438069,0.999692785779541,0.00477006510594384,1,-0.136137863426884,0,1.18307139374782,1,0,0,0,1.07211481863739,1.18393688441098,0,-0.972684900323612,1,0,1,1,0,1,0,1,1,0,0,1
"832",79900,-1.46240225681506,-0.794890864438069,-1.04268042020779,0.257336843448868,1,-0.470063475318797,1,-1.49878992283132,1,0,0,1,-1.54347907607023,-1.06634238190922,1,-0.972684900323612,0,1,0,0,0,0,0,0,1,0,0,1
"833",105000,-0.573691631771817,0.396325920659278,-0.878561144726662,2.16561916870652,1,-0.0107028600999491,1,-1.86299331150256,0,0,1,1,-1.68878984799844,0.808890340024278,1,-0.972684900323612,0,1,0,0,1,0,0,0,1,0,0,1
"834",135000,0.885925176382726,0.701002521463022,0.147184327030366,0.481840646420356,0,-0.271792012392276,1,-1.43257112489109,1,0,0,0,-1.68878984799844,0.100469089516069,0,0.391056830875464,0,1,0,1,1,0,0,1,0,0,0,1
"835",180000,0.0143417368328162,-0.794890864438069,0.309024168129808,0.0234787153535679,0,0.084575644823306,1,0.156680025674322,1,0,0,0,-0.429429824620689,-0.107890101809875,1,0.43929206895646,0,0,0,0,0,1,0,1,0,0,0,1
"836",134000,-0.710709115718528,-0.794890864438069,0.192773014664012,0.257336843448868,0,-0.630463986761627,1,0.156680025674322,1,0,0,1,-0.429429824620689,-0.107890101809875,1,0.943569557985057,0,0,0,0,0,1,0,0,1,1,1,0
"837",132500,-0.699290992056302,-0.794890864438069,0.206449620954105,0.930848252363333,1,-0.259068174195374,1,-0.406179756817594,0,0,0,1,-1.25285753221383,-0.816311352318084,1,1.54431752317565,0,1,0,0,1,0,0,0,0,0,0,1
"838",339750,1.07051817558871,1.56005308763899,-0.053405898557675,1.69790291251592,0,0.0283703438117959,0,1.18307139374782,0,0,1,0,1.12055174261346,1.22560872267617,0,0.757206138126663,1,0,1,0,0,0,1,1,1,1,0,0
"839",175000,0.250316292518818,0.794925383364929,-0.23804008347394,-0.0607102107607402,0,-0.260470802028104,1,0.918196201986916,1,0,0,0,0.733056350804922,0.850562178289466,1,-0.972684900323612,0,0,0,0,0,1,1,1,1,1,0,1
"840",310000,0.935403712252371,1.45238541667827,-0.0921562830462739,1.58565101103017,0,0.0487084473863709,0,1.21618079271793,0,0,1,0,1.12055174261346,1.22560872267617,0,0.70458587840194,0,0,0,0,0,0,1,1,1,1,0,0
"841",266500,1.56910957550591,1.84411247485451,0.215567358480835,-1.03356002363719,0,-0.14775963689807,0,-1.00214893827962,0,1,0,0,1.02367789466132,-1.56640444109148,0,-0.369744424311159,0,0,0,1,1,0,0,1,0,0,0,1
"842",175500,-0.520407054681429,-0.794890864438069,0.42071645283224,0.257336843448868,0,-0.0918548989935732,1,0.057351828763984,1,1,0,1,-0.574740596548891,-0.232905616605441,1,1.03565501250332,0,1,0,0,1,0,0,0,0,1,0,1
"843",226000,0.786968104643435,1.20268805210979,-0.000978907778982483,0.827950676001401,0,-0.347333539954983,0,0.984414999927141,1,1,0,0,0.781493274780989,0.933905854819844,0,0.645388086211626,0,0,1,1,0,1,1,1,1,1,0,0
"844",215200,0.0600142314817198,0.998806717737359,-0.68708865666535,0.659572823772785,1,-0.188035093237869,1,1.24929019168804,1,1,0,0,1.16898866658953,1.26728056094135,0,-0.920064640598888,0,1,0,1,0,1,1,1,1,1,0,0
"845",245350,0.339758261206254,-0.794890864438069,1.45102079335263,1.41727315880156,1,-0.00419065944799156,0,1.21618079271793,0,0,1,0,1.12055174261346,1.22560872267617,0,-0.972684900323612,1,0,1,1,0,1,0,1,1,0,0,1
"846",154900,-0.32820197303396,0.403198325188686,-0.744074516207407,-1.34225275272299,0,-0.284115099779826,1,-1.66433691768188,0,0,0,1,-1.68878984799844,-2.39984120639526,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,1,0,1
"847",745000,5.63396159925832,3.93561425330428,3.0511837292936,1.59032817359208,0,0.511575632187042,0,0.818868005076577,0,0,1,0,0.539308654900653,0.7255466634939,0,3.62281778230221,0,0,1,0,0,0,1,0,1,1,0,1
"848",175000,-0.0979364791790717,-0.794890864438069,-1.22503517074237,0.0328330404773799,0,0.237361890888463,1,-0.273742160937143,1,0,0,0,0.684619426828855,0.767218501759089,1,0.00078990458376722,0,0,0,0,0,1,0,1,0,0,0,1
"849",125000,0.404460961958867,-0.794890864438069,1.52852156232983,0.145084941963124,1,-0.141948750162477,1,-0.273742160937143,1,0,0,0,-1.05910983630956,-0.649623999257329,1,1.94773951439852,0,1,0,0,1,0,0,1,0,0,1,0
"850",149000,-0.0256216959849744,0.696420918443417,-0.641499969031705,-0.949371097522881,0,-0.332305384604312,1,-1.33324292798075,0,1,0,1,0.733056350804922,-1.98312282374337,1,-0.972684900323612,0,0,0,0,0,1,0,0,0,1,0,1
"851",159500,-0.170251262373169,0.872812634698217,-0.837531325856381,-0.15425346199886,1,-0.257164607850956,1,0.189789424644435,1,0,0,1,-0.380992900644622,-0.0662182635446864,1,0.200308389373343,0,0,0,0,1,0,1,0,0,1,0,1
"852",162900,0.109492767351365,0.224515807424084,0.0468892142363455,-0.528426466951341,0,-0.428485578848607,1,-1.36635232695086,1,0,0,0,0.345560958996385,-2.02479466200856,1,-0.972684900323612,0,1,0,0,1,0,0,1,1,0,1,0
"853",378500,0.956336938966452,-0.794890864438069,2.15308658291078,1.27695828194438,0,0.270223457255264,0,1.21618079271793,0,0,1,0,1.16898866658953,1.26728056094135,0,-0.972684900323612,0,0,0,0,0,0,0,1,1,0,0,1
"854",205950,0.284570663505496,1.13625480832551,-0.55716089690946,0.416360370553672,1,-0.23963175994184,0,1.18307139374782,1,1,0,0,1.07211481863739,1.18393688441098,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,0
"855",305900,0.922082567979774,-0.794890864438069,2.14852771414741,1.94111536573503,1,-0.0131073649560564,0,1.08374319683748,0,0,1,0,0.975240970685258,1.05892136961541,0,2.2371509428845,1,0,1,1,0,1,0,1,1,0,0,1
"856",130000,-0.379583529513977,-0.794890864438069,-0.299584811779362,0.0515416907250039,1,-0.502624478578585,1,-1.39946172592098,1,0,0,1,0.781493274780989,-0.191233778340253,1,-0.459637368007561,0,1,0,0,1,0,0,0,0,0,1,0
"857",170000,-0.162639179931685,0.70787492599243,-1.53503824665116,-0.341339964475101,0,-0.0550860122355978,1,0.951305600957028,1,1,0,0,0.733056350804922,0.892234016554655,1,-0.972684900323612,0,0,0,0,0,1,0,1,1,1,0,1
"858",185000,0.385430755855158,1.11334679322749,-0.513851643657497,-0.215056575303638,0,-0.0376533520288193,1,0.885086803016803,1,1,0,0,0.636182502852788,0.808890340024278,1,-0.972684900323612,0,0,0,0,0,1,1,1,1,1,0,1
"859",189000,-0.11316064406204,0.872812634698217,-0.750912819352454,-0.294568338856041,0,-0.232217869968842,0,1.11685259580759,1,1,0,0,0.975240970685258,1.1005932078806,0,0.448062112243914,0,0,1,1,0,1,1,1,1,1,0,1
"860",178000,-0.193087509697621,0.824705802992362,-0.798780941367782,-0.327308476789383,0,-0.146357009065341,0,1.08374319683748,1,0,0,0,0.926804046709191,1.05892136961541,0,-0.972684900323612,1,0,1,1,0,0,1,1,1,1,0,1
"861",205000,0.853573826006419,1.18894324305097,-0.579955240726283,0.0468645281630979,0,-0.00368972093630252,1,0.156680025674322,1,1,0,0,-0.429429824620689,-0.107890101809875,1,-0.0891030391126349,0,0,0,0,1,0,1,1,0,1,0,1
"862",256000,2.42927489139359,1.97239735940346,1.03160486712309,0.21991954295362,0,-0.00769722902981482,0,-1.69744631665199,1,0,0,0,-1.68878984799844,-2.44151304466045,1,0.108222934855077,0,1,1,0,0,1,0,1,0,0,1,0
"863",125000,-0.743060466094834,-0.794890864438069,-0.037449857885899,-0.565843767446589,0,-0.332305384604312,1,0.156680025674322,0,0,0,1,-0.429429824620689,-0.0662182635446864,1,0.410789428272235,0,1,0,0,1,0,0,0,0,0,0,1
"864",192000,0.963949021407936,1.18894324305097,0.233802833534293,0.14976210452503,0,-0.0512788795467611,1,0.189789424644435,1,1,0,0,-0.380992900644622,-0.0662182635446864,1,-0.113220658153133,0,0,0,0,0,1,1,1,0,1,0,1
"865",132000,-0.470928518811784,-0.794890864438069,0.47998174675598,-1.07097732413244,0,-0.272192763201627,1,-0.571726751668158,0,0,0,1,-1.49504215209417,-1.02467054364403,1,0.21127094348266,0,0,0,0,1,0,0,0,1,0,0,1
"866",173500,-0.0751002318546199,0.895720649796243,-0.728118475535631,0.31346279419174,1,-0.188736407154233,0,1.11685259580759,1,0,0,0,0.975240970685258,1.1005932078806,0,-0.549530311703963,0,0,1,1,0,1,1,1,1,1,0,1
"867",110000,-1.41292372094542,-0.794890864438069,-0.648338272176751,-1.08968597438006,1,-0.284515850589177,1,-0.604836150638271,0,0,0,1,-1.54347907607023,-1.06634238190922,1,0.277046268138564,0,1,0,0,1,0,0,0,0,0,0,1
"868",233000,1.08193629925094,1.78913323861925,-0.231201780328893,0.678281474020409,1,-0.0375531643264815,0,1.08374319683748,1,1,0,0,0.926804046709191,1.05892136961541,0,0.465602198818822,0,0,1,1,0,1,1,1,1,1,0,1
"869",224900,0.480581786373707,1.23017767022742,-0.395321055810018,0.327494281877458,1,-0.236325565764692,0,1.05063379786737,1,1,0,0,0.878367122733124,1.01724953135022,0,0.233196051701295,0,0,1,1,0,1,1,1,1,1,0,1
"870",215000,0.844058722954564,1.75248041446241,-0.479660127932262,-0.182316437370296,0,0.128157295340252,0,1.08374319683748,1,1,0,0,0.975240970685258,1.05892136961541,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"871",240000,1.60336394649259,1.61274152236445,-0.342894065031325,-0.528426466951341,0,3.5149023851675,1,-2.09475910429334,1,0,0,0,0.587745578876721,-2.94157510384271,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"872",128950,-0.552758405057736,-0.794890864438069,-0.244878386618987,-2.2122049892375,1,-0.119907455648159,1,-0.406179756817594,0,0,0,1,-1.25285753221383,0.0587972512508799,1,0.2748537573167,0,1,0,0,1,0,0,0,0,1,0,1
"873",143000,-0.063682108192394,0.694130116933615,-0.928708701123673,-0.696804319179957,1,-0.151967520396258,1,-1.69744631665199,1,1,0,1,0.151813263092116,-2.02479466200856,1,0.395441852519191,0,1,0,0,1,0,0,0,1,0,1,0
"874",156932,-0.196893550918363,1.02858713736479,-1.00620947010087,-0.191670762494108,0,-0.202161559267499,1,1.1499619947777,1,0,0,0,1.07211481863739,1.18393688441098,0,-0.972684900323612,0,0,0,1,0,1,1,1,1,1,0,1
"875",147000,-0.368165405851751,0.274913440639741,-0.461424652878804,-0.15425346199886,0,-0.822423624440867,1,0.0904612277340968,1,0,0,0,-0.526303672572824,-0.191233778340253,1,-0.409209619104701,0,1,0,0,1,0,0,1,0,1,0,1
"876",109000,-0.916235341638594,-0.109941213007094,-0.734956778680678,-1.08968597438006,1,-0.038354665945184,1,-1.03525833724974,0,0,0,1,-1.68878984799844,-1.60807627935667,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,0,1
"877",195000,0.275055560453641,1.10418358718828,-0.516131078039179,0.0936361537821579,1,-0.158479721048215,0,1.01752439889725,1,1,0,0,0.829930198757056,0.975577693085033,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"878",233170,-0.0256216959849744,-0.794890864438069,1.01336939206963,0.799887700629965,1,-0.0977659734315039,0,1.24929019168804,1,1,0,0,1.16898866658953,1.26728056094135,0,-0.972684900323612,0,0,1,1,0,1,0,1,1,0,0,1
"879",211000,0.533866363464094,1.2989017155215,-0.600470150161423,0.341525769563176,1,-0.098767850454882,1,0.885086803016803,1,0,0,0,0.636182502852788,0.808890340024278,1,0.575227739911995,0,0,0,0,0,1,1,1,1,1,0,1
"880",165000,-0.160736159321314,-0.794890864438069,0.0947573362516735,-0.827764870913325,0,-0.136939365045587,1,-0.306851559907256,0,0,0,1,-1.10754676028563,-0.691295837522518,1,-0.159263385412266,0,0,0,0,0,1,0,0,0,0,0,1
"881",202500,-0.276820416553944,-0.794890864438069,0.712484053687573,0.0515416907250039,0,-0.40824766297637,0,1.1499619947777,1,0,0,0,1.02367789466132,1.14226504614579,0,-0.920064640598888,1,0,1,1,0,1,0,1,1,0,0,1
"882",147000,-1.14840385610385,-0.794890864438069,-0.331496893122914,0.481840646420356,1,-0.164791546295497,1,-0.207523362996918,1,0,0,1,1.12055174261346,0.558859310433145,0,0.331859038685151,0,1,0,1,1,0,0,0,0,0,0,1
"883",260400,0.389236797075899,-0.794890864438069,1.51028608727637,0.252659680886962,0,0.00763148942786974,0,0.818868005076577,1,1,0,0,0.539308654900653,0.7255466634939,0,1.04223254496891,0,0,1,1,0,1,0,1,1,0,0,1
"884",385000,1.08193629925094,-0.794890864438069,2.32632359591863,3.49393333628782,0,0.42942171627004,0,1.18307139374782,0,0,1,0,1.12055174261346,1.18393688441098,0,2.61426280424502,0,0,0,0,0,0,0,1,1,0,0,1
"885",143000,0.221770983363253,-0.794890864438069,1.30969586168833,0.481840646420356,1,1.45103571700866,1,-0.141304565056692,1,0,0,0,-0.865362140405294,-0.482936646196574,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,0,1
"886",248000,1.4644434419355,2.15566148018767,-0.201569133367024,0.818596350877589,0,0.0484078842793575,0,0.951305600957028,0,0,1,0,0.733056350804922,0.892234016554655,0,-0.972684900323612,1,0,1,1,0,1,1,1,1,1,0,1
"887",125500,-0.687872868394076,0.0252160760712585,-0.595911281398059,-1.08968597438006,1,-0.509036491528204,1,-1.63122751871177,0,0,0,1,1.07211481863739,-2.35816936813007,0,0.638810553746036,0,1,0,1,1,0,0,0,0,0,1,0
"888",127500,-1.01899845459863,-0.794890864438069,-0.256275558527398,-2.2122049892375,1,-0.111892439461135,1,0.12357062670421,0,0,0,0,-0.477866748596757,0.0587972512508799,1,1.09923782633736,0,1,0,0,0,1,0,1,0,0,0,1
"889",127000,-0.904817217976368,-0.794890864438069,-0.0397292922675813,-0.996142723141941,1,-0.362662258412667,1,-0.306851559907256,0,0,0,1,1.21742559056559,-0.691295837522518,1,0.472179731284412,0,1,0,0,1,0,0,0,0,1,0,1
"890",104900,0.423491168062577,0.252005425541715,-0.780545466314324,-0.491009166456093,0,0.19999187791646,1,-1.69744631665199,0,0,0,0,1.07211481863739,-2.44151304466045,1,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,0,1
"891",96500,-0.714515156939269,0.00230806097323262,-1.09738684536816,-2.2122049892375,1,-0.172005060863819,1,-2.02854030635312,0,0,0,1,0.926804046709191,0.0587972512508799,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,0,1,0
"892",85400,-1.00567731032603,0.359673096502437,-1.30937424286461,-0.977434072894317,1,-0.88534150150901,1,-0.00886696917624147,0,0,0,1,-0.671614444501025,-0.316249293135819,1,-0.12418321226245,0,1,0,0,1,0,0,0,0,1,1,0
"893",127000,0.334049199375141,0.728492139580654,-0.0716413736111333,-0.771638920170453,0,-0.552718329747488,1,-1.56500872077154,0,0,0,0,-1.68878984799844,-2.27482569159969,0,-0.494717541157376,0,1,0,1,1,0,0,1,0,0,0,1
"894",340000,1.77844184264672,1.81662285673688,0.516452696862896,2.78768178944002,0,0.603948693742501,0,0.885086803016803,0,0,1,0,0.636182502852788,0.808890340024278,0,0.739666051551755,1,0,1,1,0,1,1,1,1,1,0,1
"895",195000,0.823125496240483,1.72728159785458,-0.479660127932262,-0.182316437370296,0,0.187969353635923,0,1.08374319683748,1,1,0,0,0.975240970685258,1.05892136961541,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"896",200000,0.35117638486848,-0.794890864438069,1.42366758077245,0.332171444439364,1,-0.138442180580654,0,1.05063379786737,1,0,0,0,0.878367122733124,1.01724953135022,0,-0.227231220890033,0,0,1,1,0,1,0,1,1,0,0,1
"897",345000,1.53866124573997,1.82120445975649,0.267994349259527,1.23018665632532,0,0.140981321239492,0,1.11685259580759,0,0,1,0,1.02367789466132,1.1005932078806,0,1.21544089989613,0,0,0,0,0,0,1,0,1,0,0,1
"898",174900,-0.666939641679995,-0.794890864438069,0.158581498938777,0.0796046660964399,1,-0.149963766349502,1,-0.174413964026805,1,0,0,1,-0.913799064381361,-0.524608484461763,1,-0.28862152390221,0,0,0,0,1,0,0,0,0,1,0,1
"899",207500,0.160874323831382,-0.794890864438069,0.972339573199353,-0.720190131989487,0,0.581506648418832,1,-0.47239855475782,0,0,0,1,0.587745578876721,-0.899655028848461,1,1.82715141919603,0,0,0,0,1,0,0,0,0,0,0,1
"900",163000,0.480581786373707,1.23934087626663,-0.404438793336747,-0.715512969427581,0,0.0283703438117959,1,-1.89610271047267,1,1,0,1,-0.720051368477092,-2.69154407425158,1,-0.11760567979686,0,1,0,0,0,1,0,0,0,1,1,0
"901",265000,1.57672165794739,1.64939434652129,0.470864009229251,1.94579252829694,0,-0.0309407759721862,0,0.818868005076577,0,1,1,0,0.587745578876721,0.7255466634939,0,-0.972684900323612,0,0,1,1,0,1,1,1,1,1,0,1
"902",119000,-1.0798951141305,-0.794890864438069,-0.249437255382352,-0.902599471903821,0,-0.233119559289882,1,-0.571726751668158,0,0,0,1,-1.49504215209417,-0.94132686711365,1,0.632233021280445,0,1,0,0,1,0,0,0,0,0,0,1
"903",132500,-1.03802866070234,-0.794890864438069,-0.199289698985341,0.706344449391845,1,-0.204065125611918,1,-0.273742160937143,1,0,0,1,-1.05910983630956,0.7255466634939,1,0.408596917450372,0,1,0,0,1,0,0,0,0,0,0,1
"904",87000,-1.35583310263429,-0.794890864438069,-0.769148294405913,-0.528426466951341,1,-0.552718329747488,1,-1.00214893827962,1,0,0,1,-1.68878984799844,-1.56640444109148,1,-0.71835364498745,0,1,0,0,1,0,0,0,0,0,1,0
"905",134432,0.13803807650693,0.277204242149543,-2.41034104921716,0.968265552858581,0,0.66155662258674,1,-0.406179756817594,1,0,0,0,-1.25285753221383,0.517187472167956,1,-0.972684900323612,0,0,0,0,1,0,0,1,0,0,0,1
"906",190000,-0.0294277372057163,-0.794890864438069,1.00881052330627,0.45377767104892,1,-0.203363811695553,0,1.08374319683748,1,1,0,0,0.926804046709191,1.05892136961541,0,-0.928834683886342,0,0,1,1,0,1,0,1,1,0,0,1
"907",395192,0.807901331357515,-0.794890864438069,1.98896730742965,0.622155523277537,0,-0.0358499733867388,0,1.24929019168804,0,0,1,0,1.21742559056559,1.30895239920654,0,2.63618791246365,0,0,0,0,0,0,0,1,1,1,0,1
"908",187500,0.383527735244787,0.419233935757304,0.224685096007564,-0.341339964475101,0,0.324725567327031,0,0.620211611255901,1,1,0,0,0.297124035020318,0.475515633902767,0,1.00495986099723,0,0,1,1,0,1,0,1,0,1,0,1
"909",177500,0.109492767351365,1.04691354944321,-0.68708865666535,-0.15425346199886,1,-0.841559475587388,0,0.951305600957028,1,0,0,0,0.733056350804922,0.892234016554655,0,-0.143915809659222,0,1,1,1,0,1,0,1,1,1,0,0
"910",117500,1.32171689615768,1.5692162936782,-0.112671192481414,-1.25338666404677,1,-0.0617985882922309,1,-3.0218222754565,0,0,0,0,-1.68878984799844,-2.02479466200856,0,-0.972684900323612,0,1,0,0,1,0,0,1,0,0,1,0
"911",168500,-0.314880828761363,-0.794890864438069,0.434393059122334,0.21991954295362,1,-0.149963766349502,1,-0.240632761967031,1,0,0,1,-1.0106729123335,-0.60795216099214,1,0.395441852519191,0,0,0,0,1,0,0,0,0,1,0,1
"912",170000,-0.240663024956895,-0.794890864438069,0.755793306939536,-0.257151038360792,0,-0.0507779410350721,1,0.0904612277340968,1,0,0,1,-0.477866748596757,-0.149561940075064,1,1.37549418989216,0,0,0,0,0,1,0,0,0,0,0,1
"913",255000,0.901149341265693,1.26224889136466,0.0172565672744758,0.528612272039416,0,0.0851767710373329,0,1.01752439889725,1,0,0,0,0.829930198757056,0.975577693085033,0,1.07073518565314,1,0,1,1,0,1,1,1,1,1,0,1
"914",153500,0.0828504788061716,-0.794890864438069,1.14329715182552,1.58565101103017,1,-0.242136452500285,1,-0.770383145488835,1,0,0,1,-0.574740596548891,-1.27470157323516,1,-0.23161624253376,0,1,0,0,1,0,0,0,0,0,1,0
"915",153900,-0.189281468476879,0.44214195085533,-0.413556530863476,1.15535205533482,0,0.215220408671807,1,-1.86299331150256,0,0,1,1,-1.68878984799844,-1.23302973496997,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,1,1,0
"916",122500,1.47395854498736,1.59670591179584,-0.639220534650022,0.40700604542986,1,0.082471703074212,1,-2.85627528060594,1,0,0,0,-1.68878984799844,-0.316249293135819,1,-0.972684900323612,0,1,0,0,1,0,0,1,1,0,1,0
"917",354000,1.81269621363339,2.25645674661898,0.179096408373918,1.86628076474453,0,0.158514169148608,0,1.08374319683748,0,0,1,0,0.926804046709191,1.05892136961541,0,1.15405059688395,1,0,1,1,0,0,1,1,1,1,0,1
"918",248328,0.330243158154399,-0.794890864438069,1.43962362144422,2.24980809482083,1,-0.0669081611114591,0,1.18307139374782,0,1,1,0,1.07211481863739,1.18393688441098,0,-0.972684900323612,0,0,1,1,0,1,0,1,1,0,0,1
"919",277000,1.04006984582278,1.22559606720782,0.226964530389246,-0.0887731861321763,0,0.385439314943742,0,0.553992813315675,1,1,0,0,0.200250187068183,0.39217195737239,1,1.36233912496098,0,0,1,0,0,1,1,1,0,1,0,1
"920",88000,-0.805860146237077,0.50399359162,-1.21363799883396,-0.977434072894317,1,-0.88534150150901,1,-0.00886696917624147,0,0,0,1,-0.671614444501025,-0.316249293135819,1,-0.972684900323612,0,1,0,0,1,0,0,0,0,1,1,0
"921",116000,-0.756381610367431,0.0847769153261258,-0.933267569887037,-0.15425346199886,1,-0.612830951150173,1,-1.69744631665199,1,0,0,1,-1.68878984799844,0.475515633902767,1,-0.972684900323612,0,1,0,0,0,0,0,0,0,0,1,0
"922",230000,0.531963342853723,-0.794890864438069,1.64021384703226,0.285399818820304,0,-0.0776282452616046,0,1.01752439889725,1,0,0,0,0.829930198757056,0.975577693085033,0,-0.972684900323612,1,0,1,1,0,1,0,1,1,0,0,1
"923",131500,-0.906720238586739,-0.794890864438069,-0.0420087266492636,0.145084941963124,1,0.111025198240487,1,-0.207523362996918,1,0,0,1,-0.962235988357428,-0.566280322726951,1,0.871216700863563,0,1,0,0,1,0,0,0,1,1,0,1
